0,0.0859375
1,0.07861328125
2,0.0751953125
3,0.07568359375
4,0.07666015625
5,0.07568359375
6,0.07470703125
7,0.07421875
8,0.07470703125
9,0.07373046875
10,0.07568359375
11,0.0751953125
12,0.07421875
13,0.07373046875
14,0.07373046875
15,0.0732421875
16,0.07373046875
17,0.07373046875
18,0.07470703125
19,0.07470703125
20,0.07470703125
21,0.0751953125
22,0.0751953125
23,0.0751953125
24,0.0751953125
25,0.076171875
26,0.07666015625
27,0.07763671875
28,0.0791015625
29,0.08056640625
30,0.0830078125
31,0.08544921875
32,0.0888671875
33,0.091796875
34,0.09521484375
35,0.09912109375
36,0.103515625
37,0.107421875
38,0.11181640625
39,0.11767578125
40,0.12255859375
41,0.1279296875
42,0.1337890625
43,0.140625
44,0.1474609375
45,0.154296875
46,0.16015625
47,0.16796875
48,0.17578125
49,0.181640625
