0,0.14453125
1,0.138671875
2,0.140625
3,0.142578125
4,0.142578125
5,0.1416015625
6,0.1435546875
7,0.1416015625
8,0.1435546875
9,0.1416015625
10,0.142578125
11,0.140625
12,0.140625
13,0.1396484375
14,0.1376953125
15,0.13671875
16,0.1357421875
17,0.1337890625
18,0.1337890625
19,0.1328125
20,0.1318359375
21,0.1318359375
22,0.1298828125
23,0.12890625
24,0.1279296875
25,0.126953125
26,0.125
27,0.1240234375
28,0.1240234375
29,0.123046875
30,0.12353515625
31,0.1220703125
32,0.1220703125
33,0.1220703125
34,0.12255859375
35,0.1240234375
36,0.125
37,0.1259765625
38,0.126953125
39,0.1298828125
40,0.1318359375
41,0.1337890625
42,0.13671875
43,0.1396484375
44,0.142578125
45,0.146484375
46,0.1494140625
47,0.1533203125
48,0.1572265625
49,0.1611328125
