0,0.10986328125
1,0.10107421875
2,0.095703125
3,0.091796875
4,0.0869140625
5,0.08544921875
6,0.0810546875
7,0.07763671875
8,0.0751953125
9,0.072265625
10,0.0712890625
11,0.06982421875
12,0.0673828125
13,0.06689453125
14,0.06494140625
15,0.0634765625
16,0.06298828125
17,0.06201171875
18,0.06103515625
19,0.060546875
20,0.06005859375
21,0.060546875
22,0.060546875
23,0.060791015625
24,0.0615234375
25,0.0625
26,0.0634765625
27,0.06494140625
28,0.06689453125
29,0.0693359375
30,0.072265625
31,0.07470703125
32,0.07861328125
33,0.08203125
34,0.08642578125
35,0.09130859375
36,0.09619140625
37,0.1015625
38,0.107421875
39,0.11376953125
40,0.1201171875
41,0.126953125
42,0.1337890625
43,0.1416015625
44,0.1484375
45,0.15625
46,0.1630859375
47,0.1708984375
48,0.1796875
49,0.1845703125
