0,0.1591796875
1,0.1572265625
2,0.1357421875
3,0.12890625
4,0.1435546875
5,0.125
6,0.125
7,0.11083984375
8,0.11279296875
9,0.10791015625
10,0.0986328125
11,0.09423828125
12,0.08740234375
13,0.0869140625
14,0.0859375
15,0.08544921875
16,0.08837890625
17,0.09228515625
18,0.0908203125
19,0.0927734375
20,0.091796875
21,0.09521484375
22,0.09423828125
23,0.09619140625
24,0.09619140625
25,0.09619140625
26,0.09716796875
27,0.09912109375
28,0.10205078125
29,0.10302734375
30,0.1083984375
31,0.11083984375
32,0.1162109375
33,0.11962890625
34,0.1240234375
35,0.1318359375
36,0.1357421875
37,0.1435546875
38,0.1484375
39,0.1552734375
40,0.1640625
41,0.171875
42,0.1787109375
43,0.1865234375
44,0.1943359375
45,0.203125
46,0.2099609375
47,0.21875
48,0.2265625
49,0.232421875
