0,0.142578125
1,0.11328125
2,0.109375
3,0.1142578125
4,0.1142578125
5,0.09326171875
6,0.07861328125
7,0.08837890625
8,0.0771484375
9,0.07861328125
10,0.07666015625
11,0.07421875
12,0.072265625
13,0.07080078125
14,0.06787109375
15,0.06884765625
16,0.06396484375
17,0.0654296875
18,0.0654296875
19,0.06640625
20,0.06689453125
21,0.068359375
22,0.06884765625
23,0.0703125
24,0.072265625
25,0.07275390625
26,0.07421875
27,0.07666015625
28,0.0791015625
29,0.080078125
30,0.083984375
31,0.0869140625
32,0.09033203125
33,0.09375
34,0.10009765625
35,0.1044921875
36,0.109375
37,0.1142578125
38,0.12060546875
39,0.1279296875
40,0.1337890625
41,0.1416015625
42,0.1484375
43,0.1572265625
44,0.1630859375
45,0.173828125
46,0.1796875
47,0.1884765625
48,0.1962890625
49,0.203125
