0,0.158203125
1,0.162109375
2,0.1591796875
3,0.1513671875
4,0.1376953125
5,0.1318359375
6,0.1328125
7,0.134765625
8,0.1259765625
9,0.11181640625
10,0.1083984375
11,0.1103515625
12,0.11083984375
13,0.1044921875
14,0.10205078125
15,0.09765625
16,0.103515625
17,0.09716796875
18,0.1005859375
19,0.10107421875
20,0.0986328125
21,0.09814453125
22,0.099609375
23,0.09765625
24,0.09765625
25,0.09765625
26,0.10009765625
27,0.1005859375
28,0.1005859375
29,0.10400390625
30,0.10546875
31,0.10693359375
32,0.111328125
33,0.11376953125
34,0.11572265625
35,0.11962890625
36,0.12451171875
37,0.1259765625
38,0.1298828125
39,0.1357421875
40,0.140625
41,0.146484375
42,0.15234375
43,0.158203125
44,0.1640625
45,0.169921875
46,0.17578125
47,0.181640625
48,0.1884765625
49,0.193359375
